X.periodo,escuela,cve.municipio,municipio,programa,programa.desglose,clave.carr,carrera,nuevo.ingreso,egresados,titulados,clasificacion,region,matricula
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE ATOTONILCO,13,ATOTONILCO EL ALTO,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,35,43,59,UDG,cienega,195
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE ATOTONILCO,13,ATOTONILCO EL ALTO,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,37,0,16,UDG,cienega,146
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE ATOTONILCO,13,ATOTONILCO EL ALTO,LICENCIATURA,LICENCIATURA,533502130,LICENCIATURA EN RECURSOS HUMANOS,35,0,0,UDG,cienega,35
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE ATOTONILCO,13,ATOTONILCO EL ALTO,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,37,7,33,UDG,cienega,272
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,80,56,74,UDG,cienega,593
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,532100081,LICENCIATURA EN PERIODISMO,40,41,22,UDG,cienega,205
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,42,49,86,UDG,cienega,282
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,533100091,LICENCIATURA EN NEGOCIOS INTERNACIONALES,80,79,38,UDG,cienega,401
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,533200028,LICENCIATURA EN MERCADOTECNIA,40,68,51,UDG,cienega,270
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,41,50,62,UDG,cienega,266
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,533502130,LICENCIATURA EN RECURSOS HUMANOS,40,62,40,UDG,cienega,291
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,43,36,71,UDG,cienega,420
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,541100039,LICENCIATURA EN QUÍMICO FARMACOBIÓLOGO,66,55,89,UDG,cienega,501
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,544100053,LICENCIATURA EN INFORMÁTICA,40,15,19,UDG,cienega,121
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,551000051,LICENCIATURA EN INGENIERÍA INDUSTRIAL,41,44,36,UDG,cienega,335
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,551300186,LICENCIATURA EN INGENIERÍA EN COMPUTACIÓN,41,43,29,UDG,cienega,285
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE OCOTLÁN,63,OCOTLAN,LICENCIATURA,LICENCIATURA,551400067,LICENCIATURA EN INGENIERÍA QUÍMICA,40,46,37,UDG,cienega,303
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE LA BARCA,18,LA BARCA,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,34,21,31,UDG,cienega,159
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE LA BARCA,18,LA BARCA,LICENCIATURA,LICENCIATURA,533100032,LICENCIATURA EN AGRONEGOCIOS,18,22,14,UDG,cienega,111
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE LA BARCA,18,LA BARCA,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,0,1,4,UDG,cienega,0
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE LA BARCA,18,LA BARCA,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,34,27,28,UDG,cienega,234
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE LA BARCA,18,LA BARCA,LICENCIATURA,LICENCIATURA,551400060,LICENCIATURA EN AGROBIOTECNOLOGÍA,35,1,0,UDG,cienega,245
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE LA BARCA,18,LA BARCA,LICENCIATURA,LICENCIATURA,571200006,LICENCIATURA EN ENFERMERÍA,25,0,0,UDG,cienega,39
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE CEFERESO,101,TONALA,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,86,0,0,OTRO,centro,276
p2014-2015,CENTRO UNIVERSITARIO DE LA CIÉNEGA SEDE CEFERESO,101,TONALA,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,304,5,42,OTRO,centro,1276
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,521100008,LICENCIATURA EN ARTES VISUALES,34,0,0,UDG,sierra.occidental,63
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,521300004,INGENIERÍA EN COMUNICACIÓN MULTIMEDIA,66,70,37,UDG,sierra.occidental,314
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,521300078,LICENCIATURA EN DISEÑO PARA LA COMUNICACIÓN GRÁFICA,48,17,11,UDG,sierra.occidental,260
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,95,72,79,UDG,sierra.occidental,580
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,97,79,70,UDG,sierra.occidental,605
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,97,104,72,UDG,sierra.occidental,553
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,533507321,LICENCIATURA EN TURISMO,66,87,48,UDG,sierra.occidental,437
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,98,80,94,UDG,sierra.occidental,684
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,541100014,LICENCIATURA EN BIOLOGÍA,42,25,15,UDG,sierra.occidental,169
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,551300186,LICENCIATURA EN INGENIERÍA EN COMPUTACIÓN,41,23,14,UDG,sierra.occidental,160
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,551700091,INGENIERÍA EN TELEMÁTICA,36,5,19,UDG,sierra.occidental,133
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,553100010,LICENCIATURA EN ARQUITECTURA,79,53,47,UDG,sierra.occidental,509
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,553200002,INGENIERÍA CIVIL,49,36,23,UDG,sierra.occidental,296
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,571101011,MÉDICO CIRUJANO Y PARTERO,44,112,36,UDG,sierra.occidental,371
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,571200006,LICENCIATURA EN ENFERMERÍA,41,51,18,UDG,sierra.occidental,287
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,581100015,LICENCIATURA EN CULTURA FÍSICA Y DEPORTES,227,0,0,UDG,sierra.occidental,330
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,57,56,73,UDG,sierra.amula,346
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,533100002,INGENIERÍA DE PROCESOS Y COMERCIO INTERNACIONAL,40,15,46,UDG,sierra.amula,244
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,55,46,56,UDG,sierra.amula,348
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,533507321,LICENCIATURA EN TURISMO,47,48,40,UDG,sierra.amula,227
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,56,32,67,UDG,sierra.amula,422
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,541200009,INGENIERÍA EN RECURSOS NATURALES Y AGROPECUARIOS,50,23,20,UDG,sierra.amula,243
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,551100125,LICENCIATURA EN INGENIERÍA MECATRÓNICA,49,10,23,UDG,sierra.amula,222
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,551700090,INGENIERÍA EN TELEINFORMÁTICA,40,52,36,UDG,sierra.amula,187
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,553200016,INGENIERÍA EN OBRAS Y SERVICIOS,46,43,36,UDG,sierra.amula,251
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,561100009,INGENIERÍA AGRÓNOMO,50,58,21,UDG,sierra.amula,299
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,LICENCIATURA,LICENCIATURA,571500011,LICENCIATURA EN NUTRICIÓN,62,68,50,UDG,sierra.amula,367
p2014-2015,CENTRO UNIVERSITARIO DE LA COSTA SUR,15,AUTLAN DE NAVARRO,TSU,TSU,451500002,TÉCNICO SUPERIOR UNIVERSITARIO EN ELECTRÓNICA Y MECÁNICA AUTOMOTRIZ,55,43,23,UDG,sierra.amula,212
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,522300034,LICENCIATURA EN LETRAS HISPÁNICAS,0,13,7,UDG,sur,101
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,91,103,84,UDG,sur,665
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,532100081,LICENCIATURA EN PERIODISMO,44,43,4,UDG,sur,217
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,533100032,LICENCIATURA EN AGRONEGOCIOS,60,64,23,UDG,sur,291
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,533100091,LICENCIATURA EN NEGOCIOS INTERNACIONALES,91,115,81,UDG,sur,542
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,533507286,LICENCIATURA EN DESARROLLO TURÍSTICO SUSTENTABLE,44,16,0,UDG,sur,186
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,91,66,136,UDG,sur,691
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,551700091,INGENIERÍA EN TELEMÁTICA,44,34,12,UDG,sur,226
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,562100003,LICENCIATURA EN MEDICINA VETERINARIA Y ZOOTECNIA,90,81,70,UDG,sur,649
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,571101011,MÉDICO CIRUJANO Y PARTERO,98,85,94,UDG,sur,633
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,571200006,LICENCIATURA EN ENFERMERÍA,320,281,348,UDG,sur,1171
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,571500011,LICENCIATURA EN NUTRICIÓN,81,115,97,UDG,sur,587
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,LICENCIATURA,LICENCIATURA,583100011,LICENCIATURA EN SEGURIDAD LABORAL. PROTECCIÓN CIVIL Y EMERGENCIAS,44,0,0,UDG,sur,188
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,TSU,TSU,433507083,TÉCNICO SUPERIOR UNIVERSITARIO EN TURISMO ALTERNATIVO,0,15,12,UDG,sur,4
p2014-2015,CENTRO UNIVERSITARIO DEL SUR,23,ZAPOTLAN EL GRANDE,TSU,TSU,483100002,"TÉCNICO SUPERIOR UNIVERSITARIO EN EMERGENCIAS, SEGURIDAD LABORAL Y RESCATES",0,23,14,UDG,sur,0
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,46,26,20,UDG,altos.sur,343
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,44,39,42,UDG,altos.sur,286
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,533100091,LICENCIATURA EN NEGOCIOS INTERNACIONALES,44,21,29,UDG,altos.sur,289
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,44,42,38,UDG,altos.sur,304
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,46,46,62,UDG,altos.sur,335
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,544100053,LICENCIATURA EN INFORMÁTICA,0,0,1,UDG,altos.sur,0
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,551300186,LICENCIATURA EN INGENIERÍA EN COMPUTACIÓN,44,18,26,UDG,altos.sur,166
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,552100001,INGENIERÍA AGROINDUSTRIAL,44,11,21,UDG,altos.sur,164
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,561100094,INGENIERÍA EN SISTEMAS PECUARIOS,44,13,21,UDG,altos.sur,157
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,562100003,LICENCIATURA EN MEDICINA VETERINARIA Y ZOOTECNIA,89,39,26,UDG,altos.sur,259
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,571101011,MÉDICO CIRUJANO Y PARTERO,47,0,47,UDG,altos.sur,361
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,571200006,LICENCIATURA EN ENFERMERÍA,44,41,50,UDG,altos.sur,298
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,571300003,LICENCIATURA EN CIRUJANO DENTISTA,46,9,39,UDG,altos.sur,320
p2014-2015,CENTRO UNIVERSITARIO DE LOS ALTOS SEDE TEPATITLÁN,93,TEPATITLAN DE MORELOS,LICENCIATURA,LICENCIATURA,571500011,LICENCIATURA EN NUTRICIÓN,44,37,35,UDG,altos.sur,314
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,522000004,LICENCIATURA EN HUMANIDADES,40,11,2,UDG,altos.norte,164
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,81,66,27,UDG,altos.norte,368
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,45,0,2,UDG,altos.norte,78
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,0,0,1,UDG,altos.norte,0
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,533504165,INGENIERÍA EN ADMINISTRACIÓN INDUSTRIAL,45,22,11,UDG,altos.norte,212
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,85,23,21,UDG,altos.norte,450
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,544100103,LICENCIATURA EN SISTEMAS DE INFORMACIÓN,0,5,3,UDG,altos.norte,5
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,551100053,INGENIERÍA MECÁNICA ELÉCTRICA,0,0,1,UDG,altos.norte,0
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,551100125,LICENCIATURA EN INGENIERÍA MECATRÓNICA,45,51,25,UDG,altos.norte,261
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,551300052,INGENIERÍA EN ELECTRÓNICA Y COMPUTACIÓN,39,41,16,UDG,altos.norte,141
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,551300186,LICENCIATURA EN INGENIERÍA EN COMPUTACIÓN,0,0,1,UDG,altos.norte,0
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,551400004,INGENIERÍA BIOQUÍMICA,45,41,19,UDG,altos.norte,278
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE LAGOS DE MORENO,53,LAGOS DE MORENO,LICENCIATURA,LICENCIATURA,551700029,INGENIERÍA EN COMUNICACIONES Y ELECTRÓNICA,0,0,3,UDG,altos.norte,0
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE SAN JUAN DE LOS LAGOS,73,SAN JUAN DE LOS LAGOS,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,0,15,24,UDG,altos.norte,129
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE SAN JUAN DE LOS LAGOS,73,SAN JUAN DE LOS LAGOS,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,0,0,0,UDG,altos.norte,51
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE SAN JUAN DE LOS LAGOS,73,SAN JUAN DE LOS LAGOS,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,45,62,48,UDG,altos.norte,391
p2014-2015,CENTRO UNIVERSITARIO DE LOS LAGOS SEDE SAN JUAN DE LOS LAGOS,73,SAN JUAN DE LOS LAGOS,LICENCIATURA,LICENCIATURA,544100103,LICENCIATURA EN SISTEMAS DE INFORMACIÓN,16,9,6,UDG,altos.norte,106
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,220,114,293,UDG,centro,1660
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571101011,MÉDICO CIRUJANO Y PARTERO,412,701,791,UDG,centro,4180
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571200006,LICENCIATURA EN ENFERMERÍA,572,362,593,UDG,centro,2740
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571300003,LICENCIATURA EN CIRUJANO DENTISTA,164,111,223,UDG,centro,1443
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571500011,LICENCIATURA EN NUTRICIÓN,123,79,118,UDG,centro,884
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,581100015,LICENCIATURA EN CULTURA FÍSICA Y DEPORTES,3,88,116,UDG,centro,917
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,471300008,TÉCNICO SUPERIOR UNIVERSITARIO EN PRÓTESIS DENTAL,95,25,27,UDG,centro,350
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,471400012,TÉCNICO SUPERIOR UNIVERSITARIO EN RADIOLOGÍA E IMAGEN,98,41,99,UDG,centro,461
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,471500012,TÉCNICO SUPERIOR UNIVERSITARIO EN TERAPIA FÍSICA,60,0,0,UDG,centro,270
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,471500021,TÉCNICO SUPERIOR UNIVERSITARIO EN TERAPIA RESPIRATORIA,30,0,0,UDG,centro,30
p2014-2015,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,39,GUADALAJARA,TSU,TSU,483100002,"TÉCNICO SUPERIOR UNIVERSITARIO EN EMERGENCIAS, SEGURIDAD LABORAL Y RESCATES",60,23,17,UDG,centro,240
p2014-2015,CTRO DE ESTUDIOS UNIVERSITARIOS VERACRUZ,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,23,11,7,OTRO,centro,178
p2014-2015,CTRO DE ESTUDIOS UNIVERSITARIOS VERACRUZ,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,532100002,LICENCIATURA EN CIENCIAS DE LA COMUNICACIÓN,0,33,7,OTRO,centro,104
p2014-2015,CENTRO UNIVERSITARIO ANGLOAMERICANO PLANTEL GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,522200007,LICENCIATURA EN IDIOMAS,10,10,1,OTRO,centro,40
p2014-2015,LANSPIAC DISEÑO NIVEL SUPERIOR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,521400027,LICENCIATURA EN DISEÑO DE MODA,13,11,4,OTRO,centro,38
p2014-2015,UNIVERSIDAD TECNOLÓGICA DE JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533504166,INGENIERÍA EN DESARROLLO E INNOVACIÓN EMPRESARIAL,0,135,60,TECMM,centro,260
p2014-2015,UNIVERSIDAD TECNOLÓGICA DE JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,551100011,INGENIERÍA EN MANTENIMIENTO INDUSTRIAL,0,116,62,TECMM,centro,253
p2014-2015,UNIVERSIDAD TECNOLÓGICA DE JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,551300139,INGENIERÍA EN TECNOTRÓNICA,0,79,49,TECMM,centro,167
